,시도명,시군구명,상호명,지점명,경도,위도,도로명주소,ID,빽다방 매장수,브랜드명
0,서울특별시,서초구,빽다방커피,-,127.01544686795799,37.4934611599069,서울특별시 서초구 서초중앙로22길 25,서울 서초,1,빽다방
1,서울특별시,동대문구,빽다방외대역점,외대역점,127.062159678677,37.595777080494706,서울특별시 동대문구 휘경로 17,서울 동대문,1,빽다방
2,서울특별시,광진구,빽다방,어린이대공원역점,127.072308882533,37.548092780392295,서울특별시 광진구 광나루로 381-1,서울 광진,1,빽다방
3,서울특별시,송파구,빽다방,오금역점,127.126105166905,37.5028736267339,서울특별시 송파구 오금로 306,서울 송파,1,빽다방
4,서울특별시,광진구,빽다방,건대역화양점,127.068601720033,37.542251817925404,서울특별시 광진구 아차산로29길 29-1,서울 광진,1,빽다방
5,서울특별시,중구,빽다방,명동중앙우체국점,126.981850842876,37.56242188892,서울특별시 중구 남대문로 58-1,서울 중구,1,빽다방
6,서울특별시,강동구,빽다방둔촌동역점,둔촌동역점,127.13498881066201,37.5259430693418,서울특별시 강동구 양재대로 1339,서울 강동,1,빽다방
7,서울특별시,강동구,빽다방명일역점,명일역점,127.145015066217,37.5505068029229,서울특별시 강동구 구천면로 418,서울 강동,1,빽다방
8,서울특별시,구로구,빽다방,구로로제리움점,126.89098050282499,37.496079587908,서울특별시 구로구 가마산로26길 5,서울 구로,1,빽다방
9,서울특별시,강남구,백다방,-,127.05048380151399,37.503055880061204,서울특별시 강남구 선릉로86길 8,서울 강남,1,빽다방
10,부산광역시,중구,빽다방,부산중앙사거리점,129.03531326137102,35.1050986955423,부산광역시 중구 중앙대로81번길 8,부산 중구,1,빽다방
11,서울특별시,강서구,빽다방,우장산역점,126.83598907708999,37.547558375193404,서울특별시 강서구 강서로 245,서울 강서,1,빽다방
12,서울특별시,양천구,빽다방,목동파리공원점,126.878710488349,37.5361411905761,서울특별시 양천구 목동서로 65,서울 양천,1,빽다방
13,서울특별시,성북구,빽다방성신여대점,성신여대점,127.016766340116,37.5919656787661,서울특별시 성북구 동소문로20나길 3,서울 성북,1,빽다방
14,서울특별시,관악구,빽다방신림역1호점,신림역1호점,126.927572287783,37.4836856261236,서울특별시 관악구 남부순환로 1592,서울 관악,1,빽다방
15,서울특별시,강북구,빽다방,강북구청점,127.02325996308399,37.63918889857021,서울특별시 강북구 도봉로87길 48,서울 강북,1,빽다방
16,서울특별시,강남구,빽다방,강남포스코센터점,127.056164781276,37.50458815090521,서울특별시 강남구 삼성로85길 11,서울 강남,1,빽다방
17,서울특별시,관악구,빽다방서울대메트로빌점,서울대메트로빌점,126.95143486907499,37.481728287947604,서울특별시 관악구 남부순환로 1811,서울 관악,1,빽다방
18,서울특별시,은평구,빽다방,구파발역점,126.91781919707199,37.6382868535544,서울특별시 은평구 진관2로 15-46,서울 은평,1,빽다방
19,부산광역시,동래구,빽다방,동래메가마트점,129.081972327769,35.2052503641454,부산광역시 동래구 명륜로129번길 3,부산 동래,1,빽다방
20,서울특별시,서대문구,빽다방,신촌역점,126.937132290814,37.5558646553565,서울특별시 서대문구 연세로2길 6,서울 서대문,1,빽다방
21,서울특별시,용산구,빽다방,신용산역점,126.967248983334,37.5304611874171,서울특별시 용산구 새창로 213,서울 용산,1,빽다방
22,부산광역시,해운대구,빽다방,반여대림점,129.117250138915,35.2006664588786,부산광역시 해운대구 선수촌로 95,부산 해운대,1,빽다방
23,부산광역시,중구,빽다방,부산광복로점,129.031692023169,35.0988828433885,부산광역시 중구 남포길 25-6,부산 중구,1,빽다방
24,서울특별시,서초구,빽다방서초우성점,서초우성점,127.029305512251,37.49302620183671,서울특별시 서초구 사임당로 181,서울 서초,1,빽다방
25,서울특별시,강남구,빽다방,한티역점,127.054649873493,37.49735857342539,서울특별시 강남구 도곡로 405,서울 강남,1,빽다방
26,부산광역시,연제구,빽다방,부산시청후문점,129.07344379887502,35.1813944840658,부산광역시 연제구 시청로31번길 4,부산 연제,1,빽다방
27,서울특별시,용산구,빽다방,원효용문시장점,126.96122513212299,37.535697489537704,서울특별시 용산구 새창로 132,서울 용산,1,빽다방
28,서울특별시,마포구,빽다방PAIKSCOFFEE,-,126.946484041253,37.5387565919428,서울특별시 마포구 마포대로4길 16,서울 마포,1,빽다방
29,서울특별시,광진구,빽다방,아차산점,127.090595663141,37.5528574310588,서울특별시 광진구 천호대로129길 17,서울 광진,1,빽다방
30,서울특별시,용산구,빽다방,-,126.97231088870001,37.5540406316575,서울특별시 용산구 한강대로 401,서울 용산,1,빽다방
31,서울특별시,강동구,빽다방강동역헤르셔점,강동역헤르셔점,127.133078371911,37.5365615358794,서울특별시 강동구 천호대로 1089,서울 강동,1,빽다방
32,서울특별시,광진구,빽다방,건대로데오점,127.06763752098499,37.5406223162116,서울특별시 광진구 아차산로 220,서울 광진,1,빽다방
33,서울특별시,강남구,빽다방,수서역점,127.101842066177,37.488013362892396,서울특별시 강남구 밤고개로1길 10,서울 강남,1,빽다방
34,서울특별시,은평구,빽다방,응암역이마트점,126.91906488865,37.5999955215884,서울특별시 은평구 은평로 101,서울 은평,1,빽다방
35,부산광역시,금정구,빽다방,부산대점,129.084856994117,35.233041164266794,부산광역시 금정구 부산대학로64번길 34,부산 금정,1,빽다방
36,서울특별시,서초구,스시마이우강남역빽다방,-,127.025258710394,37.4981198862454,서울특별시 서초구 서초대로73길 7,서울 서초,1,빽다방
37,서울특별시,송파구,빽다방,가락시장역점,127.120080194832,37.494881541292294,서울특별시 송파구 송파대로28길 27,서울 송파,1,빽다방
38,서울특별시,영등포구,빽다방,문래동국점,126.889893053852,37.520640826149,서울특별시 영등포구 선유로 76,서울 영등포,1,빽다방
39,서울특별시,은평구,빽다방,불광역점,126.929387929191,37.6114065814111,서울특별시 은평구 통일로 738,서울 은평,1,빽다방
40,부산광역시,해운대구,동백다방,-,129.17878638194202,35.1578084699269,부산광역시 해운대구 달맞이길117번가길 85,부산 해운대,1,빽다방
41,부산광역시,금정구,역전우동&빽다방,부산대역점,129.088897622113,35.2295886565065,부산광역시 금정구 장전온천천로 51,부산 금정,1,빽다방
42,서울특별시,은평구,빽다방,은평초교점,126.933906059207,37.601166707849394,서울특별시 은평구 은평로 235,서울 은평,1,빽다방
43,서울특별시,은평구,빽다방,연신내역점,126.91956302372101,37.6187955833889,서울특별시 은평구 연서로29길 6,서울 은평,1,빽다방
44,서울특별시,송파구,빽다방,잠실역지하도점,127.10057443601102,37.513566782124,서울특별시 송파구 올림픽로 265,서울 송파,1,빽다방
45,서울특별시,노원구,빽다방,-,127.061696492649,37.654268819238,서울특별시 노원구 노해로 482,서울 노원,1,빽다방
46,부산광역시,해운대구,빽다방,해운대역리베라점,129.162146750752,35.1624040260618,부산광역시 해운대구 구남로29번길 32,부산 해운대,1,빽다방
47,서울특별시,영등포구,빽다방,영등포신세계점,126.906159758204,37.5168190043624,서울특별시 영등포구 영중로 5,서울 영등포,1,빽다방
48,서울특별시,강남구,빽다방압구정로데오점,압구정로데오점,127.038363739911,37.5274034130564,서울특별시 강남구 선릉로161길 25,서울 강남,1,빽다방
49,서울특별시,마포구,빽다방상암KGIT점,상암KGIT점,126.889020628239,37.580200182873995,서울특별시 마포구 월드컵북로 402,서울 마포,1,빽다방
50,서울특별시,강남구,빽다방,대치동학원가점,127.058634041631,37.4988951550687,서울특별시 강남구 도곡로77길 8,서울 강남,1,빽다방
51,서울특별시,강남구,빽다방강남소망점,강남소망점,127.032623411179,37.5242298839832,서울특별시 강남구 언주로159길 3,서울 강남,1,빽다방
52,서울특별시,중구,빽다방,광희동사거리점,127.00585005469,37.5647528820446,서울특별시 중구 마른내로 159-1,서울 중구,1,빽다방
53,서울특별시,서초구,백다방커피,-,127.003393697161,37.50609197478621,서울특별시 서초구 신반포로 177,서울 서초,1,빽다방
54,부산광역시,남구,빽다방,부산경성대점,129.099177259531,35.136427788736896,부산광역시 남구 수영로298번길 9,부산 남구,1,빽다방
55,부산광역시,해운대구,빽다방해운대역점,해운대역점,129.158522006754,35.1629976008998,부산광역시 해운대구 해운대로 620,부산 해운대,1,빽다방
56,서울특별시,동대문구,빽다방회기역점,회기역점,127.057100636704,37.5901683268329,서울특별시 동대문구 회기로 191,서울 동대문,1,빽다방
57,부산광역시,남구,백다방,-,129.099177259531,35.136427788736896,부산광역시 남구 수영로298번길 9,부산 남구,1,빽다방
58,부산광역시,북구,홍콩반점&빽다방Ⅰ,부산구남역점,128.996134957382,35.1980366921032,부산광역시 북구 백양대로 1038,부산 북구,1,빽다방
59,서울특별시,강남구,빽다방,-,127.057100286394,37.5129393969289,서울특별시 강남구 봉은사로 524,서울 강남,1,빽다방
60,서울특별시,강서구,빽다방방화사거리점,방화사거리점,126.811063028353,37.573638084054,서울특별시 강서구 금낭화로 91-2,서울 강서,1,빽다방
61,서울특별시,서초구,빽다방,반포고투몰2호점,127.00681633008001,37.5064271601893,서울특별시 서초구 신반포로 194,서울 서초,1,빽다방
62,서울특별시,강동구,빽다방,-,127.12603588823099,37.536942133081006,서울특별시 강동구 천호옛길 94,서울 강동,1,빽다방
63,서울특별시,송파구,빽다방,잠실신천점,127.083922003993,37.5109248548268,서울특별시 송파구 백제고분로7길 45,서울 송파,1,빽다방
64,서울특별시,영등포구,빽다방,여의도시범상가점,126.93730538892099,37.521347273052704,서울특별시 영등포구 63로 45,서울 영등포,1,빽다방
65,서울특별시,동작구,빽다방중앙대병원점,중앙대병원점,126.959796109016,37.5074190727333,서울특별시 동작구 흑석로 93,서울 동작,1,빽다방
66,서울특별시,양천구,빽다방,목동역점,126.863022263222,37.5260887740468,서울특별시 양천구 오목로 231,서울 양천,1,빽다방
67,서울특별시,마포구,빽다방,마포용강점,126.943334064119,37.5398637608559,서울특별시 마포구 토정로 312,서울 마포,1,빽다방
68,서울특별시,종로구,역전우동&빽다방,동대문역점,127.011227014076,37.5715828962124,서울특별시 종로구 종로 300-1,서울 종로,1,빽다방
69,서울특별시,종로구,빽다방,종로구숭인1호점,127.020186665268,37.5746400544839,서울특별시 종로구 종로 387,서울 종로,1,빽다방
70,서울특별시,강남구,빽다방,선릉역1호점,127.04695593990499,37.504766507255795,서울특별시 강남구 테헤란로51길 10,서울 강남,1,빽다방
71,부산광역시,해운대구,빽다방,센텀SH밸리점,129.131025635398,35.172478588329504,부산광역시 해운대구 센텀동로 35,부산 해운대,1,빽다방
72,서울특별시,노원구,빽다방중계은행사거리점,중계은행사거리점,127.07632724025801,37.648788857427895,서울특별시 노원구 한글비석로 235,서울 노원,1,빽다방
73,서울특별시,송파구,빽다방,잠실장미상가점,127.09845837849,37.5164520546919,서울특별시 송파구 올림픽로35길 104,서울 송파,1,빽다방
74,서울특별시,성동구,빽다방,성수역롯데캐슬점,127.057113642168,37.5451341119425,서울특별시 성동구 성수이로 113,서울 성동,1,빽다방
75,부산광역시,부산진구,빽다방,-,129.06074567789,35.1538516943062,부산광역시 부산진구 중앙대로680번가길 9,부산 부산진,1,빽다방
76,서울특별시,강남구,빽다방논현본점,논현본점,127.024034656323,37.5070121958227,서울특별시 강남구 봉은사로1길 35,서울 강남,1,빽다방
77,서울특별시,마포구,빽다방,홍대입구점,126.923679579396,37.5547786713844,서울특별시 마포구 와우산로23길 44,서울 마포,1,빽다방
78,부산광역시,부산진구,빽다방,서면롯데점,129.05762913414,35.1564298810684,부산광역시 부산진구 서면로 63-1,부산 부산진,1,빽다방
79,서울특별시,영등포구,빽다방,서여의도점,126.91965710173001,37.5292244602697,서울특별시 영등포구 국회대로68길 11,서울 영등포,1,빽다방
80,서울특별시,용산구,백다방,-,126.972359276265,37.5422734213825,서울특별시 용산구 한강대로77길 4,서울 용산,1,빽다방
81,서울특별시,강남구,빽다방,강남역지하도점,127.02828915989099,37.4981538632695,서울특별시 강남구 강남대로 396,서울 강남,1,빽다방
82,서울특별시,광진구,홍콩반점&빽다방,어린이대공원역점,127.072308882533,37.548092780392295,서울특별시 광진구 광나루로 381-1,서울 광진,1,빽다방
83,서울특별시,구로구,빽다방,구로삼성IT점,126.894656689343,37.4860493561836,서울특별시 구로구 디지털로33길 27,서울 구로,1,빽다방
84,서울특별시,종로구,빽다방,대학로CGV점,127.00129137588002,37.5840237347298,서울특별시 종로구 대학로 143,서울 종로,1,빽다방
85,서울특별시,마포구,빽다방공덕새창로점,공덕새창로점,126.95182155306601,37.542228055760496,서울특별시 마포구 새창로 15-1,서울 마포,1,빽다방
86,서울특별시,구로구,빽다방구로시장점,구로시장점,126.891038366903,37.48987192608521,서울특별시 구로구 구로동로26길 125,서울 구로,1,빽다방
87,서울특별시,성북구,빽다방,안암역점,127.030139677648,37.5867061183319,서울특별시 성북구 인촌로 99-7,서울 성북,1,빽다방
88,서울특별시,송파구,빽다방,거여역점,127.14614424102,37.4931535340143,서울특별시 송파구 오금로 515,서울 송파,1,빽다방
89,서울특별시,서초구,빽다방강남스시마이우점,강남스시마이우점,127.025258710394,37.4981198862454,서울특별시 서초구 서초대로73길 7,서울 서초,1,빽다방
90,서울특별시,금천구,빽다방,가산대륭점,126.883859005074,37.4814335948223,서울특별시 금천구 벚꽃로 298,서울 금천,1,빽다방
91,서울특별시,송파구,빽다방,잠실장미상가점,127.099289046588,37.5198103241711,서울특별시 송파구 올림픽로35길 104,서울 송파,1,빽다방
92,서울특별시,서대문구,빽다방이대정문점,이대정문점,126.94539441896299,37.5590743650436,서울특별시 서대문구 이화여대길 55,서울 서대문,1,빽다방
93,부산광역시,수영구,빽다방,부산수영역점,129.116727351404,35.1680772878589,부산광역시 수영구 수영로 707,부산 수영,1,빽다방
94,서울특별시,강남구,빽다방청담영동고점,청담영동고점,127.040846418513,37.5190618367999,서울특별시 강남구 선릉로 720,서울 강남,1,빽다방
95,서울특별시,강남구,빽다방역삼테헤란로점,역삼테헤란로점,127.03300134683501,37.497570802009,서울특별시 강남구 테헤란로10길 25,서울 강남,1,빽다방
96,서울특별시,종로구,빽다방동대문역점,동대문역점,127.011227014076,37.5715828962124,서울특별시 종로구 종로 300-1,서울 종로,1,빽다방
97,서울특별시,성북구,빽다방,정릉시장점,127.01006551215299,37.6088582050941,서울특별시 성북구 보국문로 50,서울 성북,1,빽다방
98,서울특별시,동작구,빽다방노량진학원점,노량진학원점,126.94441923805901,37.5118419568225,서울특별시 동작구 만양로 94-2,서울 동작,1,빽다방
99,부산광역시,동래구,빽다방,부산사직시장점,129.060443230468,35.198184676393105,부산광역시 동래구 사직북로 26,부산 동래,1,빽다방
100,부산광역시,금정구,빽다방부산대역점,부산대역점,129.088897622113,35.2295886565065,부산광역시 금정구 장전온천천로 51,부산 금정,1,빽다방
101,서울특별시,성북구,빽다방,월곡역점,127.04209169141501,37.602977418173,서울특별시 성북구 화랑로 91,서울 성북,1,빽다방
102,서울특별시,서대문구,명지대빽다방,-,126.925247994337,37.580319346900296,서울특별시 서대문구 거북골로 19,서울 서대문,1,빽다방
103,서울특별시,서초구,빽다방고속터미널지하점,고속터미널지하점,127.00487667451799,37.503437361919104,서울특별시 서초구 신반포로 188,서울 서초,1,빽다방
104,서울특별시,동대문구,빽다방장한평역점,장한평역점,127.066018024941,37.5624960177555,서울특별시 동대문구 천호대로85길 7,서울 동대문,1,빽다방
105,서울특별시,성북구,빽다방종암사거리점,종암사거리점,127.03349841647801,37.6019072022586,서울특별시 성북구 종암로 132,서울 성북,1,빽다방
106,서울특별시,강동구,빽다방천호역로데오점,천호역로데오점,127.12675657259899,37.5391820827379,서울특별시 강동구 올림픽로70길 57,서울 강동,1,빽다방
107,서울특별시,중구,빽다방,남대문시장점,126.97631380603599,37.558436453144395,서울특별시 중구 퇴계로 37,서울 중구,1,빽다방
108,서울특별시,종로구,빽다방종로관철점,종로관철점,126.984523560147,37.5689864732841,서울특별시 종로구 종로10길 21,서울 종로,1,빽다방
109,서울특별시,노원구,빽다방월계광운대점,월계광운대점,127.05899530589899,37.621341452470006,서울특별시 노원구 광운로 43,서울 노원,1,빽다방
110,서울특별시,노원구,빽다방서울과기대점,서울과기대점,127.077097252402,37.6286837276645,서울특별시 노원구 공릉로 217,서울 노원,1,빽다방
111,서울특별시,서초구,빽다방,반포고투몰점,127.00239321346001,37.5039300142165,서울특별시 서초구 신반포로 176,서울 서초,1,빽다방
112,부산광역시,기장군,빽다방부산정관동오점,부산정관동오점,129.176985169345,35.3219741360558,부산광역시 기장군 정관읍 정관7로 17-3,부산 기장,1,빽다방
113,서울특별시,성동구,빽다방한양대점,한양대점,127.040809885254,37.5598971216855,서울특별시 성동구 마조로 21,서울 성동,1,빽다방
114,서울특별시,종로구,빽다방,-,127.01109142283,37.57156373958461,서울특별시 종로구 종로 300,서울 종로,1,빽다방
115,서울특별시,관악구,빽다방,관악구청점,126.952070038662,37.479156913804296,서울특별시 관악구 관악로 155,서울 관악,1,빽다방
116,서울특별시,중랑구,빽다방중랑역동부시장점,중랑역동부시장점,127.07641420398399,37.5932314069636,서울특별시 중랑구 망우로32길 14,서울 중랑,1,빽다방
117,부산광역시,북구,빽다방,부산구남역점,128.996134957382,35.1980366921032,부산광역시 북구 백양대로 1038,부산 북구,1,빽다방
118,부산광역시,부산진구,빽다방,서면영광도서점,129.057196894265,35.158651079039004,부산광역시 부산진구 서면문화로 11-2,부산 부산진,1,빽다방
119,서울특별시,강남구,빽다방삼성동공항타워점,삼성동공항타워점,127.057181907954,37.51004766128,서울특별시 강남구 삼성로100길 23,서울 강남,1,빽다방
120,서울특별시,중구,빽다방을지로입구역점,을지로입구역점,126.981870598664,37.566792112985894,서울특별시 중구 남대문로9길 10,서울 중구,1,빽다방
121,서울특별시,서초구,빽다방반포고투몰2호점,반포고투몰2호점,127.005032097372,37.5062139130796,서울특별시 서초구 신반포로 200,서울 서초,1,빽다방
122,서울특별시,성북구,빽다방,길음역점,127.023587192844,37.6029158766342,서울특별시 성북구 동소문로 248,서울 성북,1,빽다방
123,서울특별시,강서구,빽다방,등촌성당점,126.845763651157,37.5602237439063,서울특별시 강서구 공항대로41길 51,서울 강서,1,빽다방
124,서울특별시,강남구,빽다방,역삼GS점,127.037105519249,37.5029385751086,서울특별시 강남구 봉은사로30길 73,서울 강남,1,빽다방
125,서울특별시,강서구,빽다방-목동사거리점,목동사거리점,126.863156203089,37.5321720709016,서울특별시 강서구 곰달래로 272,서울 강서,1,빽다방
126,서울특별시,성동구,빽다방,서울숲역점,127.044863692986,37.546459316972296,서울특별시 성동구 왕십리로 100,서울 성동,1,빽다방
127,서울특별시,관악구,빽다방신림역2호점,신림역2호점,126.930081480452,37.4829605044237,서울특별시 관악구 신림로 322,서울 관악,1,빽다방
128,서울특별시,영등포구,빽다방,영등포구청점,126.896109201378,37.5248709142724,서울특별시 영등포구 당산로 113,서울 영등포,1,빽다방
129,서울특별시,영등포구,빽다방,당산역점,126.90321217103998,37.533487975697795,서울특별시 영등포구 양평로 28-1,서울 영등포,1,빽다방
130,서울특별시,구로구,빽다방,천왕역점,126.838236121943,37.4865892531971,서울특별시 구로구 오리로 1149,서울 구로,1,빽다방
131,서울특별시,동작구,빽다방,신대방삼거리점,126.93006935390699,37.4988729214505,서울특별시 동작구 국사봉1길 28,서울 동작,1,빽다방
132,서울특별시,동대문구,빽다방청량리역점,청량리역점,127.045849552914,37.5809683626288,서울특별시 동대문구 왕산로 209,서울 동대문,1,빽다방
133,서울특별시,강서구,빽다방,까치산역점,126.846716251306,37.5321928669701,서울특별시 강서구 강서로 48,서울 강서,1,빽다방
134,서울특별시,마포구,빽다방망원시장점,망원시장점,126.908240834692,37.5556460815286,서울특별시 마포구 월드컵로13길 34,서울 마포,1,빽다방
135,서울특별시,구로구,빽다방구로디지털역점,구로디지털역점,126.89973646898999,37.483546809370104,서울특별시 구로구 디지털로32길 79,서울 구로,1,빽다방
136,서울특별시,양천구,빽다방,등촌역점,126.86785614576901,37.5490846326655,서울특별시 양천구 공항대로 564,서울 양천,1,빽다방
137,서울특별시,중구,빽다방태평로점,태평로점,126.977061007622,37.5633896511335,서울특별시 중구 세종대로 82,서울 중구,1,빽다방
138,서울특별시,양천구,빽다방,목동41타워점,126.875752563272,37.5281659049786,서울특별시 양천구 목동동로 293,서울 양천,1,빽다방
139,부산광역시,중구,빽다방남포광장점,남포광장점,129.026830457615,35.0986627073677,부산광역시 중구 비프광장로 13-1,부산 중구,1,빽다방
140,서울특별시,송파구,빽다방,위례중앙점,127.142222616189,37.4771132063071,서울특별시 송파구 위례광장로 136,서울 송파,1,빽다방
141,서울특별시,서초구,빽다방총신대입구역점,총신대입구역점,126.98259197651001,37.4878845831925,서울특별시 서초구 동작대로 128,서울 서초,1,빽다방
142,서울특별시,동대문구,빽다방,신설동역1호점,127.02578195326099,37.576164074924,서울특별시 동대문구 왕산로 20,서울 동대문,1,빽다방
143,서울특별시,강남구,빽다방,-,127.029776927322,37.4950484396584,서울특별시 강남구 강남대로 358,서울 강남,1,빽다방
144,서울특별시,송파구,빽다방,방이역코오롱점,127.12388804167,37.5096782306582,서울특별시 송파구 마천로 25,서울 송파,1,빽다방
145,서울특별시,용산구,빽다방이태원점,이태원점,126.991857526383,37.5338004632857,서울특별시 용산구 보광로59길 37,서울 용산,1,빽다방
146,서울특별시,강남구,빽다방신사역점,신사역점,127.02252293427799,37.51972255750321,서울특별시 강남구 도산대로11길 34,서울 강남,1,빽다방
147,서울특별시,동작구,백다방,-,126.94441923805901,37.5118419568225,서울특별시 동작구 만양로 94-2,서울 동작,1,빽다방
148,서울특별시,은평구,백다방,-,126.91956302372101,37.6187955833889,서울특별시 은평구 연서로29길 6,서울 은평,1,빽다방
149,서울특별시,노원구,빽다방노원역북부점,노원역북부점,127.062260255401,37.65720166250721,서울특별시 노원구 상계로3길 21,서울 노원,1,빽다방
150,서울특별시,은평구,빽다방,구파발역미켈란점,126.91953814596201,37.635383282398,서울특별시 은평구 진관2로 15-8,서울 은평,1,빽다방
151,부산광역시,사하구,빽다방부산장림점,부산장림점,128.976363409367,35.0808891644535,부산광역시 사하구 장림번영로103번길 5,부산 사하,1,빽다방
152,서울특별시,중랑구,빽다방사가정역점,사가정역점,127.088696315639,37.5814961435024,서울특별시 중랑구 면목로 330-1,서울 중랑,1,빽다방
153,서울특별시,강서구,빽다방,마곡나루역북부점,126.826526036349,37.5686389298063,서울특별시 강서구 마곡중앙5로1길 20,서울 강서,1,빽다방
154,서울특별시,중구,빽다방,약수역점,127.010814506672,37.555694030957106,서울특별시 중구 다산로 131,서울 중구,1,빽다방
155,서울특별시,성동구,더본코리아_빽다방성수역,롯데캐슬점,127.057113642168,37.5451341119425,서울특별시 성동구 성수이로 113,서울 성동,1,빽다방
156,서울특별시,중구,빽다방명동중앙우체,-,126.981850842876,37.56242188892,서울특별시 중구 남대문로 58-1,서울 중구,1,빽다방
157,서울특별시,강서구,빽다방,발산역플레이스점,126.83859760462299,37.5610454865774,서울특별시 강서구 강서로 395,서울 강서,1,빽다방
158,부산광역시,북구,홍콩반점앤빽다방,부산구남역점,128.996134957382,35.1980366921032,부산광역시 북구 백양대로 1038,부산 북구,1,빽다방
159,서울특별시,강서구,더본코리아_빽다방등촌,성당점,126.845763651157,37.5602237439063,서울특별시 강서구 공항대로41길 51,서울 강서,1,빽다방
160,서울특별시,강동구,백다방,명일역점,127.145015066217,37.5505068029229,서울특별시 강동구 구천면로 418,서울 강동,1,빽다방
161,서울특별시,마포구,공덕역롯데캐슬점백다방,-,126.95086455328301,37.545111904302004,서울특별시 마포구 마포대로 109,서울 마포,1,빽다방
162,서울특별시,종로구,역전우동앤빽다방대학로,씨지브이점,127.00129137588002,37.5840237347298,서울특별시 종로구 대학로 143,서울 종로,1,빽다방
163,서울특별시,송파구,빽다방잠실장미상가,-,127.099289046588,37.5198103241711,서울특별시 송파구 올림픽로35길 104,서울 송파,1,빽다방
164,서울특별시,노원구,백다방,서울과기대점,127.077097252402,37.6286837276645,서울특별시 노원구 공릉로 217,서울 노원,1,빽다방
